date,network_type,analysis_type,subdomain,magnitude
2025-04-29,other,response,coi-sec,0.877084
2025-04-29,other,response,dpipe,0.877084
2025-04-29,other,response,elementary-s,0.877084
2025-04-29,other,response,emp,0.877084
2025-04-29,other,response,f-mirai,0.877084
2025-04-29,other,response,hibun,0.877084
2025-04-29,other,response,icrhs,0.877084
2025-04-29,other,response,ilc,0.877084
2025-04-29,other,response,inf,0.877084
2025-04-29,other,response,intersc,0.877084
2025-04-29,other,response,ipp,0.877084
2025-04-29,other,response,japan,0.877084
2025-04-29,other,response,kc,0.877084
2025-04-29,other,response,komaba-s,0.877084
2025-04-29,other,response,kou-c,0.877084
2025-04-29,other,response,mountain-studies,0.877084
2025-04-29,other,response,opop,0.877084
2025-04-29,other,response,press,0.877084
2025-04-29,other,response,projects,0.877084
2025-04-29,other,response,sakado-s,0.877084
2025-04-29,other,response,scpj,0.877084
2025-04-29,other,response,skip,0.877084
2025-04-29,other,response,soc-int,0.877084
2025-04-29,other,response,souki,0.877084
2025-04-29,other,response,sse,0.877084
2025-04-29,other,response,sugadaira,0.877084
2025-04-29,other,response,tech,0.877084
2025-04-29,other,response,tessa,0.877084
2025-04-29,other,response,13,0.000000
2025-04-29,other,response,241,0.000000
2025-04-29,other,response,archives,0.000000
2025-04-29,other,response,arena,0.000000
2025-04-29,other,response,butsuri,0.000000
2025-04-29,other,response,ccr,0.000000
2025-04-29,other,response,conservation,0.000000
2025-04-29,other,response,cybernics,0.000000
2025-04-29,other,response,gfest,0.000000
2025-04-29,other,response,ide,0.000000
2025-04-29,other,response,koudai,0.000000
2025-04-29,other,response,lingua,0.000000
2025-04-29,other,response,materials,0.000000
2025-04-29,other,response,namagaku,0.000000
2025-04-29,other,response,nc-bsys,0.000000
2025-04-29,other,response,oiso,0.000000
2025-04-29,other,response,opera,0.000000
2025-04-29,other,response,qils,0.000000
2025-04-29,other,response,rdcpm,0.000000
2025-04-29,other,response,ronbun-juri,0.000000
2025-04-29,other,response,sports,0.000000
2025-04-29,other,response,suiri,0.000000
2025-04-29,other,response,tias,0.000000
2025-04-29,other,response,tlsi,0.000000
2025-04-29,other,response,trems,0.000000
2025-04-29,other,response,ut-jinzai-bank,0.000000
