date,network_type,analysis_type,subdomain,magnitude
2025-04-22,other,response,phd-humanics,2.056439
2025-04-22,other,response,chemistry,1.847185
2025-04-22,other,response,criced,1.847185
2025-04-22,other,response,emc,1.847185
2025-04-22,other,response,global,1.847185
2025-04-22,other,response,hibun,1.847185
2025-04-22,other,response,histanth,1.847185
2025-04-22,other,response,imis,1.847185
2025-04-22,other,response,ipp,1.847185
2025-04-22,other,response,is,1.847185
2025-04-22,other,response,jinbun,1.847185
2025-04-22,other,response,kiri-s,1.847185
2025-04-22,other,response,modernlc,1.847185
2025-04-22,other,response,msc,1.847185
2025-04-22,other,response,soc-int,1.847185
2025-04-22,other,response,are,1.591078
2025-04-22,other,response,bpgi,1.591078
2025-04-22,other,response,ccr,1.591078
2025-04-22,other,response,deaf-s,1.591078
2025-04-22,other,response,eme,1.591078
2025-04-22,other,response,f-mirai,1.591078
2025-04-22,other,response,hcs,1.591078
2025-04-22,other,response,high-s,1.591078
2025-04-22,other,response,ide,1.591078
2025-04-22,other,response,inf,1.591078
2025-04-22,other,response,intersc,1.591078
2025-04-22,other,response,japanese,1.591078
2025-04-22,other,response,komaba-s,1.591078
2025-04-22,other,response,nsfb,1.591078
2025-04-22,other,response,press,1.591078
2025-04-22,other,response,sakado-s,1.591078
2025-04-22,other,response,scs,1.591078
2025-04-22,other,response,elementary-s,1.260900
2025-04-22,other,response,emp,1.260900
2025-04-22,other,response,geo,1.260900
2025-04-22,other,response,hcph,1.260900
2025-04-22,other,response,ilc,1.260900
2025-04-22,other,response,japan,1.260900
2025-04-22,other,response,otsuka-s,1.260900
2025-04-22,other,response,ronbun-juri,1.260900
2025-04-22,other,response,sse,1.260900
2025-04-22,other,response,sugadaira,1.260900
2025-04-22,other,response,tlsi,1.260900
2025-04-22,other,response,anpi,0.795539
2025-04-22,other,response,archives,0.795539
2025-04-22,other,response,butsuri,0.795539
2025-04-22,other,response,dac,0.795539
2025-04-22,other,response,earth,0.795539
2025-04-22,other,response,gene,0.795539
2025-04-22,other,response,icrhs,0.795539
2025-04-22,other,response,kou-c,0.795539
2025-04-22,other,response,mics,0.795539
2025-04-22,other,response,nc-bsys,0.795539
2025-04-22,other,response,neurosci,0.795539
2025-04-22,other,response,opop,0.795539
2025-04-22,other,response,physics,0.795539
2025-04-22,other,response,projects,0.795539
2025-04-22,other,response,rdcpm,0.795539
2025-04-22,other,response,scpj,0.795539
2025-04-22,other,response,shakai,0.795539
2025-04-22,other,response,skip,0.795539
2025-04-22,other,response,suiri,0.795539
2025-04-22,other,response,tems,0.795539
2025-04-22,other,response,tessa,0.795539
2025-04-22,other,response,tgsw,0.795539
2025-04-22,other,response,tias,0.795539
2025-04-22,other,response,ut-jinzai-bank,0.795539
2025-04-22,other,response,13,0.000000
2025-04-22,other,response,241,0.000000
2025-04-22,other,response,arena,0.000000
2025-04-22,other,response,art,0.000000
2025-04-22,other,response,cybernics,0.000000
2025-04-22,other,response,e-nihongo,0.000000
2025-04-22,other,response,geosci,0.000000
2025-04-22,other,response,gfest,0.000000
2025-04-22,other,response,hbp,0.000000
2025-04-22,other,response,kc,0.000000
2025-04-22,other,response,kokuren,0.000000
2025-04-22,other,response,koudai,0.000000
2025-04-22,other,response,materials,0.000000
2025-04-22,other,response,mountain-studies,0.000000
2025-04-22,other,response,namagaku,0.000000
2025-04-22,other,response,oiso,0.000000
2025-04-22,other,response,opera,0.000000
2025-04-22,other,response,qils,0.000000
2025-04-22,other,response,radd,0.000000
2025-04-22,other,response,robotics,0.000000
2025-04-22,other,response,souki,0.000000
2025-04-22,other,response,sports,0.000000
2025-04-22,other,response,tomonaga,0.000000
2025-04-22,other,response,trems,0.000000
