date,network_type,analysis_type,subdomain,magnitude
2025-04-15,other,response,tomonaga,2.123215
2025-04-15,other,response,archives,1.955018
2025-04-15,other,response,deaf-s,1.955018
2025-04-15,other,response,is,1.955018
2025-04-15,other,response,komaba-s,1.955018
2025-04-15,other,response,kou-c,1.955018
2025-04-15,other,response,mics,1.955018
2025-04-15,other,response,sugadaira,1.955018
2025-04-15,other,response,tlsi,1.955018
2025-04-15,other,response,centers,1.756084
2025-04-15,other,response,criced,1.756084
2025-04-15,other,response,earth,1.756084
2025-04-15,other,response,gene,1.756084
2025-04-15,other,response,koudai,1.756084
2025-04-15,other,response,shakai,1.756084
2025-04-15,other,response,souki,1.756084
2025-04-15,other,response,suiri,1.756084
2025-04-15,other,response,anpi,1.512609
2025-04-15,other,response,f-mirai,1.512609
2025-04-15,other,response,geo,1.512609
2025-04-15,other,response,gip,1.512609
2025-04-15,other,response,icrhs,1.512609
2025-04-15,other,response,inf,1.512609
2025-04-15,other,response,modernlc,1.512609
2025-04-15,other,response,oiso,1.512609
2025-04-15,other,response,sakado-s,1.512609
2025-04-15,other,response,scpj,1.512609
2025-04-15,other,response,tgsw,1.512609
2025-04-15,other,response,gfest,1.198714
2025-04-15,other,response,namagaku,1.198714
2025-04-15,other,response,radd,1.198714
2025-04-15,other,response,skip,1.198714
2025-04-15,other,response,tems,1.198714
2025-04-15,other,response,tias,1.198714
2025-04-15,other,response,trems,1.198714
2025-04-15,other,response,art,0.756304
2025-04-15,other,response,cj,0.756304
2025-04-15,other,response,flang,0.756304
2025-04-15,other,response,hbp,0.756304
2025-04-15,other,response,hcph,0.756304
2025-04-15,other,response,imri,0.756304
2025-04-15,other,response,kc,0.756304
2025-04-15,other,response,mountain-studies,0.756304
2025-04-15,other,response,opera,0.756304
2025-04-15,other,response,riryou,0.756304
2025-04-15,other,response,ronbun-juri,0.756304
2025-04-15,other,response,13,0.000000
2025-04-15,other,response,241,0.000000
2025-04-15,other,response,abes,0.000000
2025-04-15,other,response,arena,0.000000
2025-04-15,other,response,athletics,0.000000
2025-04-15,other,response,bpgi,0.000000
2025-04-15,other,response,cybernics,0.000000
2025-04-15,other,response,e-nihongo,0.000000
2025-04-15,other,response,engsci,0.000000
2025-04-15,other,response,humcul,0.000000
2025-04-15,other,response,ide,0.000000
2025-04-15,other,response,jp-ex,0.000000
2025-04-15,other,response,kiso,0.000000
2025-04-15,other,response,kokuren,0.000000
2025-04-15,other,response,materials,0.000000
2025-04-15,other,response,nature,0.000000
2025-04-15,other,response,qils,0.000000
2025-04-15,other,response,rccp,0.000000
2025-04-15,other,response,rcdh,0.000000
2025-04-15,other,response,rcus,0.000000
2025-04-15,other,response,rdcpm,0.000000
2025-04-15,other,response,sleepymouse,0.000000
2025-04-15,other,response,sports,0.000000
2025-04-15,other,response,utvpn,0.000000
