date,network_type,analysis_type,subdomain,magnitude
2025-04-30,other,response,art,1.222794
2025-04-30,other,response,bpgi,1.222794
2025-04-30,other,response,gfest,1.222794
2025-04-30,other,response,kkss,1.222794
2025-04-30,other,response,suiri,1.222794
2025-04-30,other,response,tgsw,1.222794
2025-04-30,other,response,tias,1.222794
2025-04-30,other,response,hbp,0.771497
2025-04-30,other,response,jp-ex,0.771497
2025-04-30,other,response,kc,0.771497
2025-04-30,other,response,kokuren,0.771497
2025-04-30,other,response,kou-c,0.771497
2025-04-30,other,response,materials,0.771497
2025-04-30,other,response,mountain-studies,0.771497
2025-04-30,other,response,oiso,0.771497
2025-04-30,other,response,opera,0.771497
2025-04-30,other,response,rdcpm,0.771497
2025-04-30,other,response,ronbun-juri,0.771497
2025-04-30,other,response,souki,0.771497
2025-04-30,other,response,ut-jinzai-bank,0.771497
2025-04-30,other,response,13,0.000000
2025-04-30,other,response,241,0.000000
2025-04-30,other,response,arena,0.000000
2025-04-30,other,response,athletics,0.000000
2025-04-30,other,response,chiiki,0.000000
2025-04-30,other,response,cybernics,0.000000
2025-04-30,other,response,flang,0.000000
2025-04-30,other,response,gene,0.000000
2025-04-30,other,response,geosci,0.000000
2025-04-30,other,response,gip,0.000000
2025-04-30,other,response,humcul,0.000000
2025-04-30,other,response,ide,0.000000
2025-04-30,other,response,imri,0.000000
2025-04-30,other,response,koudai,0.000000
2025-04-30,other,response,qils,0.000000
2025-04-30,other,response,rccp,0.000000
2025-04-30,other,response,rcus,0.000000
2025-04-30,other,response,riryou,0.000000
2025-04-30,other,response,skip,0.000000
2025-04-30,other,response,sleepymouse,0.000000
2025-04-30,other,response,sports,0.000000
2025-04-30,other,response,tomonaga,0.000000
