date,network_type,analysis_type,subdomain,magnitude
2025-04-26,other,response,jinbun,1.410309
2025-04-26,other,response,kansei,1.410309
2025-04-26,other,response,kiri-s,1.410309
2025-04-26,other,response,kurihama,1.410309
2025-04-26,other,response,kyoikusuishin,1.410309
2025-04-26,other,response,lingua,1.410309
2025-04-26,other,response,logos,1.410309
2025-04-26,other,response,nsfb,1.410309
2025-04-26,other,response,osi,1.410309
2025-04-26,other,response,otsuka-s,1.410309
2025-04-26,other,response,riryou,1.410309
2025-04-26,other,response,sakado-s,1.410309
2025-04-26,other,response,shakai,1.410309
2025-04-26,other,response,t-act,1.410309
2025-04-26,other,response,t-pirc,1.410309
2025-04-26,other,response,butsuri,0.889806
2025-04-26,other,response,ccr,0.889806
2025-04-26,other,response,criced,0.889806
2025-04-26,other,response,f-mirai,0.889806
2025-04-26,other,response,heritage,0.889806
2025-04-26,other,response,high-s,0.889806
2025-04-26,other,response,histanth,0.889806
2025-04-26,other,response,icrhs,0.889806
2025-04-26,other,response,intersc,0.889806
2025-04-26,other,response,komaba-s,0.889806
2025-04-26,other,response,msc,0.889806
2025-04-26,other,response,namagaku,0.889806
2025-04-26,other,response,neurosci,0.889806
2025-04-26,other,response,oyoriko,0.889806
2025-04-26,other,response,phd-humanics,0.889806
2025-04-26,other,response,physics,0.889806
2025-04-26,other,response,press,0.889806
2025-04-26,other,response,projects,0.889806
2025-04-26,other,response,scs,0.889806
2025-04-26,other,response,soc-int,0.889806
2025-04-26,other,response,souki,0.889806
2025-04-26,other,response,sse,0.889806
2025-04-26,other,response,tech,0.889806
2025-04-26,other,response,tias,0.889806
2025-04-26,other,response,ut-jinzai-bank,0.889806
2025-04-26,other,response,13,0.000000
2025-04-26,other,response,241,0.000000
2025-04-26,other,response,air,0.000000
2025-04-26,other,response,archives,0.000000
2025-04-26,other,response,are,0.000000
2025-04-26,other,response,arena,0.000000
2025-04-26,other,response,centers,0.000000
2025-04-26,other,response,chemistry,0.000000
2025-04-26,other,response,cybernics,0.000000
2025-04-26,other,response,earth,0.000000
2025-04-26,other,response,flang,0.000000
2025-04-26,other,response,geo,0.000000
2025-04-26,other,response,geosci,0.000000
2025-04-26,other,response,gfest,0.000000
2025-04-26,other,response,hbp,0.000000
2025-04-26,other,response,hcph,0.000000
2025-04-26,other,response,ide,0.000000
2025-04-26,other,response,ilc,0.000000
2025-04-26,other,response,inf,0.000000
2025-04-26,other,response,ipp,0.000000
2025-04-26,other,response,kou-c,0.000000
2025-04-26,other,response,koudai,0.000000
2025-04-26,other,response,materials,0.000000
2025-04-26,other,response,mics,0.000000
2025-04-26,other,response,mountain-studies,0.000000
2025-04-26,other,response,ocw,0.000000
2025-04-26,other,response,oiso,0.000000
2025-04-26,other,response,opera,0.000000
2025-04-26,other,response,opop,0.000000
2025-04-26,other,response,qils,0.000000
2025-04-26,other,response,rdcpm,0.000000
2025-04-26,other,response,ronbun-juri,0.000000
2025-04-26,other,response,skip,0.000000
2025-04-26,other,response,sports,0.000000
2025-04-26,other,response,sugadaira,0.000000
2025-04-26,other,response,tems,0.000000
2025-04-26,other,response,tessa,0.000000
2025-04-26,other,response,tlsi,0.000000
