date,network_type,analysis_type,subdomain,magnitude
2025-04-13,other,response,envr,2.088752
2025-04-13,other,response,intersc,2.088752
2025-04-13,other,response,klis,2.088752
2025-04-13,other,response,nourin,2.088752
2025-04-13,other,response,ocw,2.088752
2025-04-13,other,response,sugadaira,2.088752
2025-04-13,other,response,tac,2.088752
2025-04-13,other,response,chs,1.799153
2025-04-13,other,response,dac,1.799153
2025-04-13,other,response,deaf-s,1.799153
2025-04-13,other,response,diversity,1.799153
2025-04-13,other,response,emc,1.799153
2025-04-13,other,response,heritage,1.799153
2025-04-13,other,response,high-s,1.799153
2025-04-13,other,response,informatics,1.799153
2025-04-13,other,response,japanese,1.799153
2025-04-13,other,response,kurihama,1.799153
2025-04-13,other,response,logos,1.799153
2025-04-13,other,response,mast,1.799153
2025-04-13,other,response,oyoriko,1.799153
2025-04-13,other,response,sse,1.799153
2025-04-13,other,response,t-pirc,1.799153
2025-04-13,other,response,coi-sec,1.425795
2025-04-13,other,response,cryo,1.425795
2025-04-13,other,response,dpipe,1.425795
2025-04-13,other,response,elementary-s,1.425795
2025-04-13,other,response,eme,1.425795
2025-04-13,other,response,hibun,1.425795
2025-04-13,other,response,icrhs,1.425795
2025-04-13,other,response,jinbun,1.425795
2025-04-13,other,response,kansei,1.425795
2025-04-13,other,response,kokusai,1.425795
2025-04-13,other,response,msc,1.425795
2025-04-13,other,response,opop,1.425795
2025-04-13,other,response,phd-humanics,1.425795
2025-04-13,other,response,ronbun-juri,1.425795
2025-04-13,other,response,souki,1.425795
2025-04-13,other,response,tems,1.425795
2025-04-13,other,response,archives,0.899576
2025-04-13,other,response,are,0.899576
2025-04-13,other,response,ccr,0.899576
2025-04-13,other,response,chemistry,0.899576
2025-04-13,other,response,conservation,0.899576
2025-04-13,other,response,criced,0.899576
2025-04-13,other,response,emp,0.899576
2025-04-13,other,response,f-mirai,0.899576
2025-04-13,other,response,geo,0.899576
2025-04-13,other,response,global,0.899576
2025-04-13,other,response,hcph,0.899576
2025-04-13,other,response,hcs,0.899576
2025-04-13,other,response,ipp,0.899576
2025-04-13,other,response,kiri-s,0.899576
2025-04-13,other,response,komaba-s,0.899576
2025-04-13,other,response,kou-c,0.899576
2025-04-13,other,response,lingua,0.899576
2025-04-13,other,response,mics,0.899576
2025-04-13,other,response,modernlc,0.899576
2025-04-13,other,response,neurosci,0.899576
2025-04-13,other,response,oiso,0.899576
2025-04-13,other,response,press,0.899576
2025-04-13,other,response,sakado-s,0.899576
2025-04-13,other,response,soc-int,0.899576
2025-04-13,other,response,t-act,0.899576
2025-04-13,other,response,tech,0.899576
2025-04-13,other,response,tlsi,0.899576
2025-04-13,other,response,241,0.000000
2025-04-13,other,response,air,0.000000
2025-04-13,other,response,arena,0.000000
2025-04-13,other,response,athletics,0.000000
2025-04-13,other,response,butsuri,0.000000
2025-04-13,other,response,centers,0.000000
2025-04-13,other,response,cybernics,0.000000
2025-04-13,other,response,gfest,0.000000
2025-04-13,other,response,hbp,0.000000
2025-04-13,other,response,histanth,0.000000
2025-04-13,other,response,ilc,0.000000
2025-04-13,other,response,imri,0.000000
2025-04-13,other,response,inf,0.000000
2025-04-13,other,response,jp-ex,0.000000
2025-04-13,other,response,materials,0.000000
2025-04-13,other,response,mountain-studies,0.000000
2025-04-13,other,response,namagaku,0.000000
2025-04-13,other,response,opera,0.000000
2025-04-13,other,response,physics,0.000000
2025-04-13,other,response,projects,0.000000
2025-04-13,other,response,qils,0.000000
2025-04-13,other,response,radd,0.000000
2025-04-13,other,response,rdcpm,0.000000
2025-04-13,other,response,scs,0.000000
2025-04-13,other,response,shakai,0.000000
2025-04-13,other,response,skip,0.000000
2025-04-13,other,response,sports,0.000000
2025-04-13,other,response,suiri,0.000000
2025-04-13,other,response,tgsw,0.000000
2025-04-13,other,response,tias,0.000000
2025-04-13,other,response,trems,0.000000
2025-04-13,other,response,ut-jinzai-bank,0.000000
