date,network_type,analysis_type,subdomain,magnitude
2025-04-18,other,response,ut-jinzai-bank,2.406628
2025-04-18,other,response,deaf-s,2.277620
2025-04-18,other,response,is,2.277620
2025-04-18,other,response,nsfb,2.277620
2025-04-18,other,response,press,2.277620
2025-04-18,other,response,earth,2.131362
2025-04-18,other,response,hbp,2.131362
2025-04-18,other,response,archives,1.962520
2025-04-18,other,response,are,1.962520
2025-04-18,other,response,f-mirai,1.962520
2025-04-18,other,response,ilc,1.962520
2025-04-18,other,response,intersc,1.962520
2025-04-18,other,response,kiri-s,1.962520
2025-04-18,other,response,komaba-s,1.962520
2025-04-18,other,response,physics,1.962520
2025-04-18,other,response,soc-int,1.962520
2025-04-18,other,response,souki,1.962520
2025-04-18,other,response,t-act,1.962520
2025-04-18,other,response,butsuri,1.762823
2025-04-18,other,response,emc,1.762823
2025-04-18,other,response,hcs,1.762823
2025-04-18,other,response,inf,1.762823
2025-04-18,other,response,jp-ex,1.762823
2025-04-18,other,response,oiso,1.762823
2025-04-18,other,response,radd,1.762823
2025-04-18,other,response,scpj,1.762823
2025-04-18,other,response,tessa,1.762823
2025-04-18,other,response,tias,1.762823
2025-04-18,other,response,anpi,1.518413
2025-04-18,other,response,bpgi,1.518413
2025-04-18,other,response,gene,1.518413
2025-04-18,other,response,geo,1.518413
2025-04-18,other,response,gip,1.518413
2025-04-18,other,response,japan,1.518413
2025-04-18,other,response,rdcpm,1.518413
2025-04-18,other,response,ronbun-juri,1.518413
2025-04-18,other,response,sakado-s,1.518413
2025-04-18,other,response,elementary-s,1.203314
2025-04-18,other,response,flang,1.203314
2025-04-18,other,response,hcph,1.203314
2025-04-18,other,response,kkss,1.203314
2025-04-18,other,response,kou-c,1.203314
2025-04-18,other,response,riryou,1.203314
2025-04-18,other,response,suiri,1.203314
2025-04-18,other,response,tgsw,1.203314
2025-04-18,other,response,art,0.759207
2025-04-18,other,response,geosci,0.759207
2025-04-18,other,response,humcul,0.759207
2025-04-18,other,response,icrhs,0.759207
2025-04-18,other,response,ide,0.759207
2025-04-18,other,response,kc,0.759207
2025-04-18,other,response,mountain-studies,0.759207
2025-04-18,other,response,qils,0.759207
2025-04-18,other,response,rcdh,0.759207
2025-04-18,other,response,tomonaga,0.759207
2025-04-18,other,response,trems,0.759207
2025-04-18,other,response,13,0.000000
2025-04-18,other,response,241,0.000000
2025-04-18,other,response,arena,0.000000
2025-04-18,other,response,athletics,0.000000
2025-04-18,other,response,cj,0.000000
2025-04-18,other,response,cybernics,0.000000
2025-04-18,other,response,gfest,0.000000
2025-04-18,other,response,imri,0.000000
2025-04-18,other,response,koudai,0.000000
2025-04-18,other,response,materials,0.000000
2025-04-18,other,response,namagaku,0.000000
2025-04-18,other,response,nature,0.000000
2025-04-18,other,response,opera,0.000000
2025-04-18,other,response,rcus,0.000000
2025-04-18,other,response,skip,0.000000
2025-04-18,other,response,sleepymouse,0.000000
2025-04-18,other,response,sports,0.000000
2025-04-18,other,response,tems,0.000000
