day,domain,dnsmagnitude
18,butsuri,5.769353211133669
18,ipp,5.753579254553924
18,inf,5.7387620166826645
18,scpj,5.7375158514828515
18,hbp,5.732513375556107
18,f-mirai,5.722421841271302
18,shakai,5.718607321488605
18,kokuren,5.714776107911892
18,atmnb,5.690114451593062
18,fair,5.67014177758794
18,hcph,5.641391658274054
18,utvpn,5.617405749503282
18,gip,5.6073349460259925
18,art,5.601527754548579
18,mics,5.583871406708929
18,eme,5.574907872034892
18,ut-jinzai-bank,5.544348716757542
18,press,5.539671425639753
18,ide,5.527075080189625
18,koudai,5.517507434082343
18,radd,5.507834065988935
18,nature,5.395556256965655
18,nc-bsys,5.355971367227034
18,trems,5.348224140515816
18,mountain-studies,5.283646972849961
18,souki,5.279448255424586
18,centers,5.211653200081291
18,cryo,5.207093653810368
18,riryou,5.123198913368309
18,physics,5.100260546789115
18,person,5.063339313981816
18,tc,5.030403859659912
18,are,5.016306438999613
18,kou-c,4.966602522385766
18,sports,4.945286629882354
18,rdcpm,4.864619019226192
18,emc,4.847553548905867
18,chiiki,4.797920692879342
18,geosci,4.797920692879342
18,archives,4.79426544370657
18,13,4.7296707500719055
18,namagaku,4.693440852831026
18,humcul,4.681023184982302
18,opera,4.676844509243836
18,rcus,4.642677015385175
18,flang,4.598002480652156
18,materials,4.501171180699646
18,ronbun-juri,4.3628032552242075
18,moodle,4.332297349678022
18,kkss,4.300689912787566
18,237,4.281162763299136
18,rcdh,4.281162763299136
18,glc-net,4.274555706239201
18,tems,4.267898404916903
18,ryudou,4.226855064881777
18,anpi,4.1149457807660825
18,ttft,4.0907387756675675
18,cybernics,4.074220721376178
18,engsci,4.048844135736237
18,qils,4.048844135736237
18,kyoikusuishin,4.022709929187874
18,sohosai,4.022709929187874
18,e-nihongo,3.99577146819154
18,tessa,3.7912578075900516
18,arena,3.680917865224254
18,sleepymouse,3.6677532426330774
18,md,3.6543876256878907
18,imri,3.5081433171599588
18,ies,3.4420416721301135
18,law,3.4247058401939743
18,191,3.3889690045854164
18,fair-meta,3.3517110028164567
18,244,3.3324699886157663
18,241,3.312796556078281
18,ole,3.312796556078281
18,megaquake,3.2720714966883766
18,i-sangaku,3.1611091363048605
18,corpus,3.0870849855753173
18,ticonfms,2.705994092472157
18,hq,2.4272098544244955
18,sustain,2.0157541519000497
18,air,1.703509882921332
18,entrance-exam,1.5685616137670444
18,robotics,0.9617591501609207
18,tlsi,0.6068024636061239
18,athletics,0.6068024636061239
18,mcast,0.0
18,t-anzen,0.0
18,eprofs,0.0
18,srn,0.0
18,sipc,0.0
18,zdk,0.0
